,id,name,summary,host_id,host_since,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,street,neighbourhood_cleansed,city,state,zipcode,smart_location,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,review_scores_rating_new,review_scores_accuracy_new,review_scores_cleanliness_new,review_scores_checkin_new,review_scores_communication_new,review_scores_location_new,review_scores_value_new,reviews_per_month_category,price_range
166,2578477,Modern Downtown 1 BR with Amenities,"Beautiful apartment in complex loaded with amenities: 2 rooftop pools, grills, numerous common areas - 5 blocks from National Mall; Newseum and Smithsonian Museums - 4 blocks from Chinatown/Gallery Place Metro - 3 blocks from Grocery Store",13205161,16/03/2014,f,1,t,f,"Massachusetts Avenue Northwest, Washington, DC 20001, United States","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Washington,DC,20001,"Washington, DC",38.89993652,-77.01634541,t,Apartment,Entire home/apt,2,Real Bed,149,0,0,1,0,1,1125,11,25,36,255,47,25/04/2014,20/09/2015,f,flexible,f,f,1,2.68,98,10,10,10,10,10,10,Medium,0125-0150
167,6953508,Lux Furnished 1BR Newseum Apt,"This apartment on Pennsylvania Avenue, steps from the Capitol, features over-sized windows with city views, a gourmet kitchen, spa-inspired bathroom with floor to ceiling ceramic tile and over-sized soaking tub, and a washer and dryer.",30283594,30/03/2015,f,190,t,t,"Pennsylvania Avenue Northwest, Washington, DC 20001, United States","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Washington,DC,20001,"Washington, DC",38.89396683,-77.01938706,t,Apartment,Entire home/apt,3,Real Bed,569,0,100,1,0,3,1125,30,60,90,90,0,0,0,f,strict,f,f,16,0,0,0,0,0,0,0,0,None,0500-1000
168,5691723,1 Bedroom Delight in Chinatown!,"A true one bedroom apt, with easy access to Metro- Red Line. Blocks away from the Verizon Center and Capital Building. Steps away from great restaurants, night life and all of DCs sights!  ",29508596,17/03/2015,f,1,t,f,"Massachusetts Avenue Northwest, Washington, DC 20001, United States","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Washington,DC,20001,"Washington, DC",38.89841787,-77.01531137,t,Apartment,Entire home/apt,4,Real Bed,180,0,50,1,0,1,1125,0,3,9,284,6,13/04/2015,15/09/2015,f,moderate,f,f,1,1.03,97,10,10,10,10,10,9,Medium,0150-0200
169,6844024,Spacious bedroom in Foggy Bottom!,"Hi! I am subletting my bedroom, it is very cozy, spacious  and with a lot of light. One person or a couple can fit just fine. The apartment is at a ground floor and has an ideal location  5 minutes away from Georgetown or Foggy Bottom metro station.",21140917,09/09/2014,f,1,t,f,"25th Street Northwest, Washington, DC 20037, United States","West End, Foggy Bottom, GWU",Washington,DC,20037,"Washington, DC",38.90195179,-77.05285593,t,Apartment,Shared room,1,Real Bed,55,0,15,1,0,1,14,0,0,0,84,1,10/07/2015,10/07/2015,f,flexible,f,f,1,0.35,100,10,10,10,10,10,10,Low,0050-0075
170,3258728,"By Chinatwn,Convntn,Vrizn Cntr,Mall","New, simply & stylishly furnished 1 bdrm (w/ fold out sofa) with gym & panoramic roof deck access;open kitchen with all stainless steal appliances; washer & dryer; top floor, high ceilings; nestled off Mass Ave by NoMa/Chinatown; 4 blocks from Convention/Verizon Center",1743511,13/02/2012,f,6,t,t,"4th Street Northwest, Washington, DC 20001, United States","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Washington,DC,20001,"Washington, DC",38.90041682,-77.01729656,t,Apartment,Entire home/apt,4,Real Bed,229,0,50,3,50,2,720,5,18,48,323,29,22/06/2014,19/07/2015,f,moderate,f,f,1,1.86,92,9,9,10,10,9,9,Medium,0200-0250
171,8042913,Beautiful Master Bed in Downtown DC,"Room in my downtown DC/Chinatown apartment. It is a beautiful space in a luxury apt. You would have your own room and shared bathroom/common space with my roommate who lives there. Gym and pool, access to Chinatown and Metro Center stops.",29092823,10/03/2015,f,1,t,t,"Massachusetts Avenue Northwest, Washington, DC 20001, United States","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Washington,DC,20001,"Washington, DC",38.90136429,-77.01743427,t,Apartment,Private room,2,Real Bed,75,0,0,1,0,1,1125,13,13,13,26,2,15/09/2015,29/09/2015,f,flexible,f,f,1,2,100,10,10,10,10,10,10,Medium,0075-0100
172,6781783,Logan Circle Lux Furnished 1BR Apt,"This perfectly located apartment is complete with a fully equipped kitchen, living area, and a spacious bedroom. Guests have access to the rooftop pool, sundeck, and 24 Hour fitness center.",30283594,30/03/2015,f,190,t,t,"M Street Northwest, Washington, DC 20005, United States","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Washington,DC,20005,"Washington, DC",38.90530695,-77.03028303,t,Apartment,Entire home/apt,3,Real Bed,569,0,100,1,0,3,1125,30,60,90,90,0,0,0,f,strict,f,f,16,0,0,0,0,0,0,0,0,None,0500-1000
173,1170249,Private bedroom with private bath!,N/A,6406979,15/05/2013,f,1,t,t,"12th Street Northwest, Washington, DC 20005, United States","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Washington,DC,20005,"Washington, DC",38.9009612,-77.03333349,t,House,Private room,2,Real Bed,105,0,0,1,0,1,1125,2,6,25,267,245,13/06/2013,18/09/2015,f,flexible,f,f,1,8.72,92,10,10,10,9,9,9,High,0100-0125
174,1287319,[1396-1P]1BR @ Newseum Residences,N/A,25188,10/07/2009,f,480,t,t,"Pennsylvania Avenue Northwest, Washington, DC 20001, United States","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Washington,DC,20001,"Washington, DC",38.89267276,-77.01946911,t,Apartment,Entire home/apt,2,Real Bed,259,0,0,1,0,4,365,30,60,90,365,3,05/04/2014,19/03/2015,f,super_strict_30,f,t,5,0.16,90,9,10,9,9,9,8,Low,0250-0350
175,7769970,Sunlit Upscale apt in Heart of DC,"Welcome to our bright top-floor apartment within walking distance of the Mall! You will love our balcony with a view of the Capitol, the warm decor and the luxurious amenities of our brand new building (roof deck, rooftop pool, gym & yoga studio).",9773527,02/11/2013,f,1,t,t,"L Street Northwest, Washington, DC 20001, United States","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Washington,DC,20001,"Washington, DC",38.90399082,-77.0173688,t,Apartment,Entire home/apt,2,Real Bed,120,100,30,0,0,2,1125,0,3,3,3,1,07/09/2015,07/09/2015,f,moderate,f,f,1,1,100,10,10,10,10,10,10,Medium,0100-0125
176,5577993,Cosy loft,"Cosy, chic loft, plenty of sunlight in a central location. Steps away from vibrant shopping and dining area (China town),  US Capitol, Verizon center, Convention center, plus capitol hill, Union station etc.etc. Only walking distance to the National Mall where you can see the National Monument, White House.",28919350,07/03/2015,f,1,t,t,"4th Street Northwest, Washington, DC 20001, United States","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Washington,DC,20001,"Washington, DC",38.90198328,-77.01483746,t,Apartment,Entire home/apt,3,Real Bed,119,99,0,1,0,5,1125,0,0,0,0,3,16/04/2015,22/08/2015,f,moderate,f,f,1,0.53,80,9,10,9,10,9,9,Low,0100-0125
177,8015877,"The DelMar Stay,LLC (parking avail)","Logan Circle offers retail shopping/restaurants. Entire 1bd/1.5ba modern condo, in-unit washer/dry, reserved-secured parking available.",42325303,23/08/2015,f,1,t,t,"13th Street Northwest, Washington, DC 20005, United States","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Washington,DC,20005,"Washington, DC",38.90529845,-77.02866297,t,Condominium,Entire home/apt,2,Real Bed,139,500,50,1,10,1,1125,0,1,30,114,0,0,0,f,moderate,f,f,1,0,0,0,0,0,0,0,0,None,0125-0150
178,6574122,Cozy room in downtown DC,Charming room in downtown DC,25275601,27/12/2014,f,2,t,t,"K St, Washington, DC 20001, United States","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Washington,DC,20001,"Washington, DC",38.90422466,-77.00910445,f,Apartment,Private room,1,Real Bed,90,100,120,1,0,1,1125,26,56,86,361,0,0,0,f,strict,f,f,2,0,0,0,0,0,0,0,0,None,0075-0100
179,4427874,Furnished Private Room in a House,Furnished Private room in a house in downtown DC,8043437,09/08/2013,f,2,t,f,"Massachusetts Avenue Northwest, Washington, DC 20005, United States","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Washington,DC,20005,"Washington, DC",38.90343191,-77.02692746,t,House,Private room,1,Real Bed,109,0,0,1,35,3,1125,9,36,66,341,34,06/12/2014,24/09/2015,f,moderate,f,f,2,3.38,83,9,9,9,9,9,9,Medium,0100-0125
180,2642542,Where location meets convinience,"Right at the heart of Washington DC Walking distance to Union Station, Convention Center, Georgetown Law School, US Capitol and the Mall Access to three metro lines (red, green and yellow)",13529076,25/03/2014,f,1,t,t,"Massachusetts Avenue Northwest, Washington, DC 20001, United States","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Washington,DC,20001,"Washington, DC",38.89797687,-77.01487157,t,Apartment,Entire home/apt,4,Real Bed,150,200,45,2,25,2,90,13,40,70,345,25,11/04/2014,19/09/2015,f,flexible,f,f,1,1.39,95,10,10,10,10,10,9,Medium,0150-0200
181,1535272,"Bright, Large Studio Apt Sleeps 5!!",This lower level apartment is in a Small Boutique Building. One block from the Convention Center and Metrorail Yellow Line at Ronald Regan Airport and MetroCenter on 11th and G Street. ,8008783,07/08/2013,f,30,t,t,"11th Street Northwest, Washington, DC 20001, United States","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Washington,DC,20001,"Washington, DC",38.90461776,-77.02703883,t,Apartment,Entire home/apt,5,Real Bed,295,0,125,1,0,3,999,4,25,55,330,45,05/01/2014,24/09/2015,f,strict,f,f,27,2.12,89,9,9,9,9,10,9,Medium,0250-0350
182,176369,"""The Cajun"" Flat Downtown DC - 202",N/A,611958,22/05/2011,f,5,t,f,"Massachusetts Ave, Washington, DC 20001, United States","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Washington,DC,20001,"Washington, DC",38.90144491,-77.01347211,t,Apartment,Entire home/apt,3,Real Bed,210,200,50,3,15,1,365,6,30,60,335,57,28/08/2011,13/06/2015,f,strict,f,f,5,1.14,95,9,10,10,10,10,9,Medium,0200-0250
183,1529367,One Block to the Convention Center!,Great location and ample space. 2 bedrooms each with queen beds. I also provide an air mattress and extra linens. Living room is very comfortable. There is 2 chaise couches that are  very comfortable to sleep on as well. Great space in excellent location.,8008783,07/08/2013,f,30,t,t,"11th Street Northwest, Washington, DC 20001, United States","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Washington,DC,20001,"Washington, DC",38.90474484,-77.02741069,t,Apartment,Entire home/apt,6,Real Bed,329,0,159,1,0,3,999,18,40,70,345,21,14/02/2014,11/09/2015,f,strict,f,f,27,1.06,91,10,9,9,9,10,9,Medium,0250-0350
184,8081791,Cozy Studio Near Capital Hill,"I'm a part-time commuter to DC and my cozy, clean studio two blocks from Union Station and Capitol Hill is frequently available.  This space is in an apartment building and is essentially a larger hotel room with a full kitchen, wifi, comfy bed with fresh linens, and a clean bathroom with full tub.  It's decorated with rugs from my travels and is the perfect space to catch up on your rest or work at my large desk in the peace and quiet.",17828014,08/07/2014,f,1,t,f,"E Street Northwest, Washington, DC 20001, United States","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Washington,DC,20001,"Washington, DC",38.89693158,-77.01094516,t,Apartment,Entire home/apt,2,Real Bed,125,0,0,1,0,2,7,0,0,0,11,0,0,0,f,flexible,f,f,1,0,0,0,0,0,0,0,0,None,0125-0150
185,8532371,"Spacious 1 bdr, Gallery PL/Chi Town","Bright, spacious one bedroom, one bath condo with a queen bed on the 10th floor.  Open kitchen and common area for use, with Xfinity TV.  Juice, coffee, and cookies are available for consumption.  5 min walk to Gallery Place/Chinatown Metro stop.",44925054,23/09/2015,f,1,t,f,"L Street Northwest, Washington, DC 20001, United States","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Washington,DC,20001,"Washington, DC",38.90297398,-77.01750644,t,Apartment,Entire home/apt,2,Real Bed,150,0,25,1,0,1,1125,19,49,75,350,1,27/09/2015,27/09/2015,f,flexible,f,f,1,1,100,10,10,10,10,10,10,Medium,0150-0200
186,1173115,Best Location/Street / Logan Circle,N/A,6421422,16/05/2013,f,1,t,t,"Corcoran Street Northwest, Washington, DC 20009, United States","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Washington,DC,20009,"Washington, DC",38.90377356,-77.01197061,t,Apartment,Entire home/apt,3,Real Bed,175,0,0,2,50,2,15,3,23,48,270,139,30/07/2013,19/09/2015,f,moderate,f,f,1,5.24,98,10,10,10,10,10,9,High,0150-0200
187,7582553,1BR Apt in Gallery Pl- Downtown DC,"Bright studio on in downtown DC! 2 beds, full kitchen, full bath. The building includes access to a rftp pool, gym, study area, and yoga room! Perfect for vacationers as the national mall is a 10 min walk. You can see the Capitol from the roof :)",39760733,27/07/2015,f,1,t,f,"Massachusetts Avenue Northwest, Washington, DC 20001, United States","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Washington,DC,20001,"Washington, DC",38.90066143,-77.01628928,t,Apartment,Entire home/apt,3,Real Bed,129,0,15,1,0,1,1125,0,0,0,41,7,19/08/2015,04/09/2015,t,flexible,f,f,1,4.57,97,10,9,10,10,9,10,High,0125-0150
188,940952,1BR Fully Furnished-Mt. Vernon Sq.,These lovely apartment homes are conveniently located in Mount Vernon Triangle and put a new slant on apartment design.,25188,10/07/2009,f,480,t,t,"L Street Northwest, Washington, DC 20001, United States","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Washington,DC,20001,"Washington, DC",38.90289763,-77.01747447,t,Apartment,Entire home/apt,2,Real Bed,239,0,150,1,0,5,730,30,60,90,365,0,0,0,f,super_strict_30,f,t,5,0,0,0,0,0,0,0,0,None,0200-0250
189,801699,Hip Luxury Loft - near Conv. Center,"Walkability score of 98! Fantastic area - close to 2 metro stops, cafes, restaurants, museums, theaters, supermarket, shopping. Safe, luxury building with 24 hour concierge. Immaculately clean and possibly the most comfortable sleep you'll ever have!",4219994,22/11/2012,f,2,t,f,"4th St, Washington, DC 20001, United States","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Washington,DC,20001,"Washington, DC",38.90033876,-77.01623092,t,Apartment,Entire home/apt,2,Real Bed,250,1500,85,1,50,2,1125,18,48,78,353,17,30/06/2013,20/09/2015,f,strict,f,t,1,0.62,99,9,10,10,10,10,9,Low,0250-0350
190,1391504,"Luxurious Apartment, Heart of DC",Satisfaction Guaranteed!  If you are not satisfied with your stay I will fully refund as many nights as you wish!,7025353,20/06/2013,f,4,t,t,"15th Street Northwest, Washington, DC 20005, United States","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Washington,DC,20005,"Washington, DC",38.90600705,-77.03382798,t,Apartment,Entire home/apt,4,Real Bed,168,0,35,2,25,1,1125,2,23,53,328,136,15/08/2013,25/09/2015,f,moderate,f,f,4,5.23,93,10,9,9,10,10,9,High,0150-0200
191,7804254,"Union Station RoomBth, Shared Space","This great place has something for everyone. It has a 2 floor gym, rooftop pool/grill, and 24/7 concierge. Walmart downstairs. The room is fully furnished, and it has a private restroom and walk-in closet. 7 min walk to Union Station and Chinatown.",41079304,10/08/2015,f,1,t,t,"H Street Northwest, Washington, DC 20001, United States","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Washington,DC,20001,"Washington, DC",38.90020066,-77.01072029,t,Apartment,Private room,2,Real Bed,79,0,12,1,0,2,1125,9,25,34,36,2,28/08/2015,28/08/2015,f,strict,f,f,1,1.62,95,10,10,10,10,10,10,Medium,0075-0100
192,8534537,Well-appointed studio in Dwntown DC,Well-appointed studio apartment in downtown DC. 2 blocks from Chinatown/Gallery Place Metro Station (Green & Yellow line) & 2 blocks from Judiciary Square Metro Station (Red Line). 2 blocks from DC Circulator bus to Georgetown and National Mall.,37329193,02/07/2015,f,1,t,t,"5th Street Northwest, Washington, DC 20001, United States","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Washington,DC,20001,"Washington, DC",38.89923209,-77.01976879,t,Apartment,Shared room,1,Real Bed,65,0,0,1,0,2,1125,11,41,71,346,0,0,0,f,flexible,f,f,1,0,0,0,0,0,0,0,0,None,0050-0075
193,3635723,Super Chic & Gorgeous Downtown Apt.,"Beautiful & chic apt in the hottest new development to hit DC. This Apt has 2 HUGE bdrm, 1 w/ King bed & other bdrm with Queen bed. Amenities include a gorgeous gym, rooftop pool, rooftop lounge & BBQ area. Check out CityCenterDC on web. Luxury retail underneath apt, like Hermes, LV, more.",17984882,11/07/2014,f,1,t,t,"I Street Northwest, Washington, DC 20001, United States","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Washington,DC,20001,"Washington, DC",38.90264956,-77.0127958,t,Apartment,Entire home/apt,4,Real Bed,290,350,80,1,0,3,365,19,49,79,354,32,20/07/2014,22/09/2015,f,moderate,f,f,1,2.18,99,10,10,10,10,10,10,Medium,0250-0350
194,8408614,Spectacular Penn Quarter Lux Apt.,Chic modern contemporary loft overlooking DC.  Watch Pope Francis from your window. Perched up high above one of DC's most vibrant areas. Straddled between Penn Quarter & Chinatown.,28254613,23/02/2015,f,1,t,f,"G Street Northwest, Washington, DC 20001, United States","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Washington,DC,20001,"Washington, DC",38.89878625,-77.02471294,f,Apartment,Entire home/apt,6,Real Bed,725,200,0,1,0,5,30,27,57,87,87,0,0,0,f,strict,f,f,1,0,0,0,0,0,0,0,0,None,0500-1000
